09:21:51.277 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
09:22:54.489 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
09:22:54.497 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
09:26:12.254 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
09:26:12.262 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
09:26:12.263 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
09:26:12.431 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
09:26:12.585 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f9af83, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@19b93fa8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7e6ef134, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1f010bf0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@40db2a24, org.springframework.test.context.event.EventPublishingTestExecutionListener@10cf09e8]
09:26:13.084 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 6044 (started by 19732 in F:\springboot-xcy\springboot-wljy)
09:26:13.086 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
09:26:13.875 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
09:26:13.878 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
09:26:13.910 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
09:26:14.348 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$89d180cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
09:26:14.817 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
09:26:15.038 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
09:26:18.228 [main] INFO  com.wljy.config.RedisConfig - ³õÊ¼»¯ -> [Redis CacheErrorHandler]
09:26:19.431 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 6.798 seconds (JVM running for 8.502)
09:26:24.742 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
09:26:24.750 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
10:10:17.774 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
10:10:17.782 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:10:17.783 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:10:17.957 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
10:10:18.127 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@24855019, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3abd581e, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@4d4d8fcf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@610db97e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@6f0628de, org.springframework.test.context.event.EventPublishingTestExecutionListener@3fabf088]
10:10:18.569 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 53976 (started by 19732 in F:\springboot-xcy\springboot-wljy)
10:10:18.571 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
10:10:19.376 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
10:10:19.379 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
10:10:19.415 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 17 ms. Found 0 Redis repository interfaces.
10:10:19.836 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$272a63c1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:10:20.310 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
10:10:20.514 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:10:22.672 [main] INFO  com.wljy.config.RedisConfig - åˆå§‹åŒ– -> [Redis CacheErrorHandler]
10:10:23.911 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 5.732 seconds (JVM running for 7.472)
10:10:27.404 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
10:10:27.411 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
10:45:28.935 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
10:45:28.944 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:45:28.945 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:45:29.121 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
10:45:29.271 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f9af83, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@19b93fa8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7e6ef134, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1f010bf0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@40db2a24, org.springframework.test.context.event.EventPublishingTestExecutionListener@10cf09e8]
10:45:29.787 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 48788 (started by 19732 in F:\springboot-xcy\springboot-wljy)
10:45:29.789 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
10:45:30.603 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
10:45:30.607 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
10:45:30.644 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 16 ms. Found 0 Redis repository interfaces.
10:45:31.096 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$89d180cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:45:31.604 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
10:45:31.824 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:45:34.973 [main] INFO  com.wljy.config.RedisConfig - ³õÊ¼»¯ -> [Redis CacheErrorHandler]
10:45:36.313 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 6.992 seconds (JVM running for 8.797)
10:45:42.393 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
10:45:42.403 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
10:50:33.049 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
10:50:33.054 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
10:50:33.055 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
10:50:33.163 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
10:50:33.258 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f9af83, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@19b93fa8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7e6ef134, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1f010bf0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@40db2a24, org.springframework.test.context.event.EventPublishingTestExecutionListener@10cf09e8]
10:50:33.572 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 44268 (started by 19732 in F:\springboot-xcy\springboot-wljy)
10:50:33.574 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
10:50:34.168 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
10:50:34.170 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
10:50:34.192 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
10:50:34.465 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$89d180cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
10:50:34.787 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
10:50:34.949 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
10:50:37.021 [main] INFO  com.wljy.config.RedisConfig - ³õÊ¼»¯ -> [Redis CacheErrorHandler]
10:50:37.985 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 4.697 seconds (JVM running for 5.802)
10:50:41.671 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
10:50:41.683 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
11:01:44.350 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
11:01:44.357 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
11:01:44.358 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
11:01:44.522 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
11:01:44.704 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@24855019, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3abd581e, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@4d4d8fcf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@610db97e, org.springframework.test.context.support.DirtiesContextTestExecutionListener@6f0628de, org.springframework.test.context.event.EventPublishingTestExecutionListener@3fabf088]
11:01:45.159 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 53368 (started by 19732 in F:\springboot-xcy\springboot-wljy)
11:01:45.161 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
11:01:45.745 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
11:01:45.748 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
11:01:45.771 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
11:01:46.099 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$2dfef8f6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
11:01:46.482 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
11:01:46.644 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
11:01:48.640 [main] INFO  com.wljy.config.RedisConfig - åˆå§‹åŒ– -> [Redis CacheErrorHandler]
11:01:49.589 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 4.832 seconds (JVM running for 6.569)
11:01:52.932 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
11:01:52.938 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
11:02:59.676 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
11:02:59.681 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
11:02:59.681 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
11:02:59.800 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
11:02:59.902 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f9af83, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@19b93fa8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7e6ef134, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1f010bf0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@40db2a24, org.springframework.test.context.event.EventPublishingTestExecutionListener@10cf09e8]
11:03:00.237 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 54124 (started by 19732 in F:\springboot-xcy\springboot-wljy)
11:03:00.239 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
11:03:00.891 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
11:03:00.894 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
11:03:00.915 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
11:03:01.221 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$89d180cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
11:03:01.559 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
11:03:01.743 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
11:03:04.025 [main] INFO  com.wljy.config.RedisConfig - ³õÊ¼»¯ -> [Redis CacheErrorHandler]
11:03:04.884 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 4.951 seconds (JVM running for 6.109)
11:03:08.905 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
11:03:08.912 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
11:51:32.111 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
11:51:32.118 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
11:51:32.119 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
11:51:32.238 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
11:51:32.377 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f9af83, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@19b93fa8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7e6ef134, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1f010bf0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@40db2a24, org.springframework.test.context.event.EventPublishingTestExecutionListener@10cf09e8]
11:51:32.752 [main] INFO  com.wljy.services.wljyTest - Starting wljyTest using Java 1.8.0_151 on XuChunYang with PID 35724 (started by 19732 in F:\springboot-xcy\springboot-wljy)
11:51:32.753 [main] INFO  com.wljy.services.wljyTest - No active profile set, falling back to default profiles: default
11:51:33.397 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
11:51:33.400 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
11:51:33.424 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 10 ms. Found 0 Redis repository interfaces.
11:51:33.799 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.wljy.config.RedisConfig$$EnhancerBySpringCGLIB$$89d180cc] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
11:51:34.230 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
11:51:34.431 [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
11:51:36.704 [main] INFO  com.wljy.config.RedisConfig - ³õÊ¼»¯ -> [Redis CacheErrorHandler]
11:51:37.635 [main] INFO  com.wljy.services.wljyTest - Started wljyTest in 5.213 seconds (JVM running for 6.452)
11:51:41.475 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
11:51:41.481 [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
12:01:59.615 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wljy.services.wljyTest], using SpringBootContextLoader
12:01:59.620 [main] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.wljy.services.wljyTest]: no resource found for suffixes {-context.xml, Context.groovy}.
12:01:59.621 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.wljy.services.wljyTest]: wljyTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
12:01:59.730 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.wljy.WljyApplication for test class com.wljy.services.wljyTest
12:01:59.833 [main] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f9af83, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@19b93fa8, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@7e6ef134, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1f010bf0, org.springframework.test.context.support.DirtiesContextTestExecutionListener@40db2a24, org.springframework.test.context.event.EventPublishingTestExecutionListener@10cf09e8]
